REF_DATE,GEO,DGUID,Inequality measures (5),Coordinate,Year (2):2020[1],Symbol,Year (2):2015[2],Symbol
2021,Island Lake,2021A00054813049,Gini index on adjusted household market income,4444.2,,x,,x
2021,Island Lake,2021A00054813049,Gini index on adjusted household total income,4444.3,,x,,x
2021,Island Lake,2021A00054813049,Gini index on adjusted household after-tax income,4444.4,,x,,x
2021,Island Lake,2021A00054813049,P90/P10 ratio on adjusted household after-tax income,4444.5,,x,,x
2021,Island Lake South,2021A00054813051,Total - Population in private households,4445.1,,x,,x
2021,Island Lake South,2021A00054813051,Gini index on adjusted household market income,4445.2,,x,,x
2021,Island Lake South,2021A00054813051,Gini index on adjusted household total income,4445.3,,x,,x
2021,Island Lake South,2021A00054813051,Gini index on adjusted household after-tax income,4445.4,,x,,x
2021,Island Lake South,2021A00054813051,P90/P10 ratio on adjusted household after-tax income,4445.5,,x,,x
2021,Bondiss,2021A00054813053,Total - Population in private households,4446.1,,x,,x
2021,Bondiss,2021A00054813053,Gini index on adjusted household market income,4446.2,,x,,x
2021,Bondiss,2021A00054813053,Gini index on adjusted household total income,4446.3,,x,,x
2021,Bondiss,2021A00054813053,Gini index on adjusted household after-tax income,4446.4,,x,,x
2021,Bondiss,2021A00054813053,P90/P10 ratio on adjusted household after-tax income,4446.5,,x,,x
2021,South Baptiste,2021A00054813055,Total - Population in private households,4447.1,,x,,x
2021,South Baptiste,2021A00054813055,Gini index on adjusted household market income,4447.2,,x,,x
2021,South Baptiste,2021A00054813055,Gini index on adjusted household total income,4447.3,,x,,x
2021,South Baptiste,2021A00054813055,Gini index on adjusted household after-tax income,4447.4,,x,,x
2021,South Baptiste,2021A00054813055,P90/P10 ratio on adjusted household after-tax income,4447.5,,x,,x
2021,West Baptiste,2021A00054813057,Total - Population in private households,4448.1,,x,0,...
2021,West Baptiste,2021A00054813057,Gini index on adjusted household market income,4448.2,,x,0,...
2021,West Baptiste,2021A00054813057,Gini index on adjusted household total income,4448.3,,x,0,...
2021,West Baptiste,2021A00054813057,Gini index on adjusted household after-tax income,4448.4,,x,0,...
2021,West Baptiste,2021A00054813057,P90/P10 ratio on adjusted household after-tax income,4448.5,,x,0,...
2021,Whispering Hills,2021A00054813061,Total - Population in private households,4449.1,,x,,x
2021,Whispering Hills,2021A00054813061,Gini index on adjusted household market income,4449.2,,x,,x
2021,Whispering Hills,2021A00054813061,Gini index on adjusted household total income,4449.3,,x,,x
2021,Whispering Hills,2021A00054813061,Gini index on adjusted household after-tax income,4449.4,,x,,x
2021,Whispering Hills,2021A00054813061,P90/P10 ratio on adjusted household after-tax income,4449.5,,x,,x
2021,Alexis 133,2021A00054813811,Total - Population in private households,4450.1,770,,755,
2021,Alexis 133,2021A00054813811,Gini index on adjusted household market income,4450.2,0.590,,0.580,
2021,Alexis 133,2021A00054813811,Gini index on adjusted household total income,4450.3,0.278,,0.379,
2021,Alexis 133,2021A00054813811,Gini index on adjusted household after-tax income,4450.4,0.278,,0.373,
2021,Alexis 133,2021A00054813811,P90/P10 ratio on adjusted household after-tax income,4450.5,3.5,,8.9,
2021,Alexander 134B,2021A00054813829,Total - Population in private households,4451.1,,x,0,...
2021,Alexander 134B,2021A00054813829,Gini index on adjusted household market income,4451.2,,x,0,...
2021,Alexander 134B,2021A00054813829,Gini index on adjusted household total income,4451.3,,x,0,...
2021,Alexander 134B,2021A00054813829,Gini index on adjusted household after-tax income,4451.4,,x,0,...
2021,Alexander 134B,2021A00054813829,P90/P10 ratio on adjusted household after-tax income,4451.5,,x,0,...
2021,Alexis Whitecourt 232,2021A00054813830,Total - Population in private households,4452.1,,x,0,...
2021,Alexis Whitecourt 232,2021A00054813830,Gini index on adjusted household market income,4452.2,,x,0,...
2021,Alexis Whitecourt 232,2021A00054813830,Gini index on adjusted household total income,4452.3,,x,0,...
2021,Alexis Whitecourt 232,2021A00054813830,Gini index on adjusted household after-tax income,4452.4,,x,0,...
2021,Alexis Whitecourt 232,2021A00054813830,P90/P10 ratio on adjusted household after-tax income,4452.5,,x,0,...
2021,Division No. 14,2021A00034814,Total - Population in private households,4453.1,28215,,28880,
2021,Division No. 14,2021A00034814,Gini index on adjusted household market income,4453.2,0.400,,0.387,
2021,Division No. 14,2021A00034814,Gini index on adjusted household total income,4453.3,0.304,,0.335,
2021,Division No. 14,2021A00034814,Gini index on adjusted household after-tax income,4453.4,0.270,,0.302,
2021,Division No. 14,2021A00034814,P90/P10 ratio on adjusted household after-tax income,4453.5,3.6,,4.2,
2021,Yellowhead County,2021A00054814003,Total - Population in private households,4454.1,10360,,10845,
2021,Yellowhead County,2021A00054814003,Gini index on adjusted household market income,4454.2,0.439,,0.432,
2021,Yellowhead County,2021A00054814003,Gini index on adjusted household total income,4454.3,0.330,,0.372,
2021,Yellowhead County,2021A00054814003,Gini index on adjusted household after-tax income,4454.4,0.294,,0.335,
2021,Yellowhead County,2021A00054814003,P90/P10 ratio on adjusted household after-tax income,4454.5,3.9,,4.6,
2021,Hinton,2021A00054814019,Total - Population in private households,4455.1,9720,,9790,
2021,Hinton,2021A00054814019,Gini index on adjusted household market income,4455.2,0.364,,0.343,
2021,Hinton,2021A00054814019,Gini index on adjusted household total income,4455.3,0.280,,0.298,
2021,Hinton,2021A00054814019,Gini index on adjusted household after-tax income,4455.4,0.251,,0.271,
2021,Hinton,2021A00054814019,P90/P10 ratio on adjusted household after-tax income,4455.5,3.4,,3.6,
2021,Edson,2021A00054814024,Total - Population in private households,4456.1,8130,,8245,
2021,Edson,2021A00054814024,Gini index on adjusted household market income,4456.2,0.392,,0.374,
2021,Edson,2021A00054814024,Gini index on adjusted household total income,4456.3,0.296,,0.326,
2021,Edson,2021A00054814024,Gini index on adjusted household after-tax income,4456.4,0.262,,0.294,
2021,Edson,2021A00054814024,P90/P10 ratio on adjusted household after-tax income,4456.5,3.5,,4.0,
2021,Improvement District No. 25 Willmore Wilderness,2021A00054814028,Total - Population in private households,4457.1,,x,0,...
2021,Improvement District No. 25 Willmore Wilderness,2021A00054814028,Gini index on adjusted household market income,4457.2,,x,0,...
2021,Improvement District No. 25 Willmore Wilderness,2021A00054814028,Gini index on adjusted household total income,4457.3,,x,0,...
2021,Improvement District No. 25 Willmore Wilderness,2021A00054814028,Gini index on adjusted household after-tax income,4457.4,,x,0,...
2021,Improvement District No. 25 Willmore Wilderness,2021A00054814028,P90/P10 ratio on adjusted household after-tax income,4457.5,,x,0,...
2021,Division No. 15,2021A00034815,Total - Population in private households,4458.1,34030,,34605,
2021,Division No. 15,2021A00034815,Gini index on adjusted household market income,4458.2,0.441,,0.494,
2021,Division No. 15,2021A00034815,Gini index on adjusted household total income,4458.3,0.359,,0.445,
2021,Division No. 15,2021A00034815,Gini index on adjusted household after-tax income,4458.4,0.317,,0.404,
2021,Division No. 15,2021A00034815,P90/P10 ratio on adjusted household after-tax income,4458.5,3.7,,5.0,
2021,Crowsnest Pass,2021A00054815007,Total - Population in private households,4459.1,5635,,5505,
2021,Crowsnest Pass,2021A00054815007,Gini index on adjusted household market income,4459.2,0.440,,0.448,
2021,Crowsnest Pass,2021A00054815007,Gini index on adjusted household total income,4459.3,0.319,,0.360,
2021,Crowsnest Pass,2021A00054815007,Gini index on adjusted household after-tax income,4459.4,0.282,,0.322,
2021,Crowsnest Pass,2021A00054815007,P90/P10 ratio on adjusted household after-tax income,4459.5,3.8,,4.5,
2021,Kananaskis,2021A00054815013,Total - Population in private households,4460.1,,x,,x
2021,Kananaskis,2021A00054815013,Gini index on adjusted household market income,4460.2,,x,,x
2021,Kananaskis,2021A00054815013,Gini index on adjusted household total income,4460.3,,x,,x
2021,Kananaskis,2021A00054815013,Gini index on adjusted household after-tax income,4460.4,,x,,x
2021,Kananaskis,2021A00054815013,P90/P10 ratio on adjusted household after-tax income,4460.5,,x,,x
2021,Bighorn No. 8,2021A00054815015,Total - Population in private households,4461.1,1560,,1285,
2021,Bighorn No. 8,2021A00054815015,Gini index on adjusted household market income,4461.2,0.408,,0.415,
2021,Bighorn No. 8,2021A00054815015,Gini index on adjusted household total income,4461.3,0.345,,0.380,
2021,Bighorn No. 8,2021A00054815015,Gini index on adjusted household after-tax income,4461.4,0.309,,0.344,
2021,Bighorn No. 8,2021A00054815015,P90/P10 ratio on adjusted household after-tax income,4461.5,3.6,,4.3,
2021,Canmore,2021A00054815023,Total - Population in private households,4462.1,15525,,13580,
2021,Canmore,2021A00054815023,Gini index on adjusted household market income,4462.2,0.465,,0.490,
2021,Canmore,2021A00054815023,Gini index on adjusted household total income,4462.3,0.398,,0.462,
2021,Canmore,2021A00054815023,Gini index on adjusted household after-tax income,4462.4,0.350,,0.422,
2021,Canmore,2021A00054815023,P90/P10 ratio on adjusted household after-tax income,4462.5,4.0,,4.4,
2021,Ghost Lake,2021A00054815027,Total - Population in private households,4463.1,,x,,x
2021,Ghost Lake,2021A00054815027,Gini index on adjusted household market income,4463.2,,x,,x
2021,Ghost Lake,2021A00054815027,Gini index on adjusted household total income,4463.3,,x,,x
2021,Ghost Lake,2021A00054815027,Gini index on adjusted household after-tax income,4463.4,,x,,x
2021,Ghost Lake,2021A00054815027,P90/P10 ratio on adjusted household after-tax income,4463.5,,x,,x
2021,Waiparous,2021A00054815030,Total - Population in private households,4464.1,,x,,x
2021,Waiparous,2021A00054815030,Gini index on adjusted household market income,4464.2,,x,,x
2021,Waiparous,2021A00054815030,Gini index on adjusted household total income,4464.3,,x,,x
2021,Waiparous,2021A00054815030,Gini index on adjusted household after-tax income,4464.4,,x,,x
2021,Waiparous,2021A00054815030,P90/P10 ratio on adjusted household after-tax income,4464.5,,x,,x
2021,Improvement District No. 9 Banff,2021A00054815032,Total - Population in private households,4465.1,,x,,x
2021,Improvement District No. 9 Banff,2021A00054815032,Gini index on adjusted household market income,4465.2,,x,,x
2021,Improvement District No. 9 Banff,2021A00054815032,Gini index on adjusted household total income,4465.3,,x,,x
2021,Improvement District No. 9 Banff,2021A00054815032,Gini index on adjusted household after-tax income,4465.4,,x,,x
2021,Improvement District No. 9 Banff,2021A00054815032,P90/P10 ratio on adjusted household after-tax income,4465.5,,x,,x
2021,Jasper,2021A00054815033,Total - Population in private households,4466.1,3920,,3685,
2021,Jasper,2021A00054815033,Gini index on adjusted household market income,4466.2,0.337,,0.343,
2021,Jasper,2021A00054815033,Gini index on adjusted household total income,4466.3,0.264,,0.312,
2021,Jasper,2021A00054815033,Gini index on adjusted household after-tax income,4466.4,0.239,,0.280,
2021,Jasper,2021A00054815033,P90/P10 ratio on adjusted household after-tax income,4466.5,2.9,,3.3,
2021,Banff,2021A00054815035,Total - Population in private households,4467.1,6850,,6435,
2021,Banff,2021A00054815035,Gini index on adjusted household market income,4467.2,0.398,,0.430,
2021,Banff,2021A00054815035,Gini index on adjusted household total income,4467.3,0.309,,0.405,
2021,Banff,2021A00054815035,Gini index on adjusted household after-tax income,4467.4,0.279,,0.366,
2021,Banff,2021A00054815035,P90/P10 ratio on adjusted household after-tax income,4467.5,3.1,,3.6,
2021,Improvement District No. 12 Jasper Park,2021A00054815037,Total - Population in private households,4468.1,,x,,x
2021,Improvement District No. 12 Jasper Park,2021A00054815037,Gini index on adjusted household market income,4468.2,,x,,x
2021,Improvement District No. 12 Jasper Park,2021A00054815037,Gini index on adjusted household total income,4468.3,,x,,x
2021,Improvement District No. 12 Jasper Park,2021A00054815037,Gini index on adjusted household after-tax income,4468.4,,x,,x
2021,Improvement District No. 12 Jasper Park,2021A00054815037,P90/P10 ratio on adjusted household after-tax income,4468.5,,x,,x
2021,Ranchland No. 66,2021A00054815045,Total - Population in private households,4469.1,,x,,x
2021,Ranchland No. 66,2021A00054815045,Gini index on adjusted household market income,4469.2,,x,,x
2021,Ranchland No. 66,2021A00054815045,Gini index on adjusted household total income,4469.3,,x,,x
2021,Ranchland No. 66,2021A00054815045,Gini index on adjusted household after-tax income,4469.4,,x,,x
2021,Ranchland No. 66,2021A00054815045,P90/P10 ratio on adjusted household after-tax income,4469.5,,x,,x
2021,"Stoney 142, 143, 144",2021A00054815802,Total - Population in private households,4470.1,,x,3700,
2021,"Stoney 142, 143, 144",2021A00054815802,Gini index on adjusted household market income,4470.2,,x,0.549,
2021,"Stoney 142, 143, 144",2021A00054815802,Gini index on adjusted household total income,4470.3,,x,0.346,
2021,"Stoney 142, 143, 144",2021A00054815802,Gini index on adjusted household after-tax income,4470.4,,x,0.341,
2021,"Stoney 142, 143, 144",2021A00054815802,P90/P10 ratio on adjusted household after-tax income,4470.5,,x,5.9,
2021,Stoney 142B,2021A00054815815,Total - Population in private households,4471.1,,x,0,...
2021,Stoney 142B,2021A00054815815,Gini index on adjusted household market income,4471.2,,x,0,...
2021,Stoney 142B,2021A00054815815,Gini index on adjusted household total income,4471.3,,x,0,...
2021,Stoney 142B,2021A00054815815,Gini index on adjusted household after-tax income,4471.4,,x,0,...
2021,Stoney 142B,2021A00054815815,P90/P10 ratio on adjusted household after-tax income,4471.5,,x,0,...
2021,Division No. 16,2021A00034816,Total - Population in private households,4472.1,73995,,73875,
2021,Division No. 16,2021A00034816,Gini index on adjusted household market income,4472.2,0.356,,0.334,
2021,Division No. 16,2021A00034816,Gini index on adjusted household total income,4472.3,0.310,,0.319,
2021,Division No. 16,2021A00034816,Gini index on adjusted household after-tax income,4472.4,0.278,,0.295,
2021,Division No. 16,2021A00034816,P90/P10 ratio on adjusted household after-tax income,4472.5,4.0,,4.5,
2021,Wood Buffalo,2021A00054816037,Total - Population in private households,4473.1,71775,,71475,
2021,Wood Buffalo,2021A00054816037,Gini index on adjusted household market income,4473.2,0.343,,0.320,
